time,x_real,y_real,SOC,power,rpm,mtr_temp
5583.00,-3.83,20.30,72.09,-36.80,1914.08,83.48
5584.00,-3.98,20.15,72.08,-36.90,1914.45,83.46
5585.00,-3.67,20.44,72.08,-37.00,1914.82,83.45
5586.00,-4.09,20.32,72.07,-37.10,1915.19,83.44
5587.00,-3.83,20.36,72.07,-37.20,1915.56,83.43
5588.00,-3.66,20.43,72.06,-37.30,1915.94,83.42
5589.00,-3.75,20.43,72.06,-37.40,1916.31,83.41
5590.00,-3.92,20.49,72.05,-37.50,1916.69,83.40
5591.00,-3.75,20.10,72.05,-37.60,1917.06,83.39
5592.00,-3.79,20.03,72.04,-37.70,1917.44,83.37
5593.00,-3.96,20.38,72.04,-37.80,1917.82,83.36
5594.00,-3.83,20.06,72.03,-37.90,1918.20,83.35
5595.00,-3.94,20.35,72.03,-38.00,1918.58,83.34
5596.00,-4.04,20.10,72.02,-38.10,1918.96,83.33
5597.00,-3.87,20.15,72.02,-38.20,1919.34,83.32
5598.00,-3.88,20.36,72.01,-38.30,1919.72,83.31
5599.00,-3.82,20.23,72.01,-38.40,1920.11,83.30
5600.00,-3.62,20.16,72.00,-38.50,1920.49,83.29
5601.00,-3.86,20.02,72.00,-38.60,1920.88,83.28
5602.00,-3.72,20.47,71.99,-38.70,1921.26,83.27
5603.00,-3.69,20.21,71.99,-38.80,1921.65,83.26
5604.00,-3.58,20.22,71.98,-38.90,1922.04,83.24
5605.00,-3.92,20.43,71.98,-39.00,1922.43,83.23
5606.00,-3.78,20.25,71.97,-39.10,1922.82,83.22
5607.00,-3.54,20.33,71.97,-39.20,1923.21,83.21
5608.00,-3.82,20.36,71.96,-39.30,1923.61,83.20
5609.00,-3.75,20.31,71.96,-39.40,1924.00,83.19
5610.00,-3.48,20.50,71.95,-39.50,1924.40,83.18
5611.00,-3.39,20.20,71.95,-39.60,1924.79,83.17
5612.00,-3.38,20.43,71.94,-39.70,1925.19,83.16
5613.00,-3.75,20.38,71.94,-39.80,1925.59,83.15
5614.00,-3.36,20.09,71.93,-39.90,1925.99,83.14
5615.00,-3.79,20.41,71.93,-40.00,1926.39,83.13
5616.00,-3.56,20.13,71.92,-40.10,1926.79,83.12
5617.00,-3.59,20.48,71.92,-40.20,1927.19,83.11
5618.00,-3.79,20.27,71.91,-40.30,1927.59,83.10
5619.00,-3.40,20.41,71.91,-40.40,1928.00,83.09
5620.00,-3.59,20.39,71.90,-40.50,1928.40,83.08
5621.00,-3.66,20.38,71.90,-40.60,1928.81,83.07
5622.00,-3.50,20.42,71.89,-40.70,1929.21,83.06
5623.00,-3.72,20.19,71.89,-40.80,1929.62,83.05
5624.00,-3.53,20.39,71.88,-40.90,1930.03,83.04
5625.00,-3.39,20.03,71.88,-41.00,1930.44,83.03
5626.00,-3.62,20.41,71.87,-41.10,1930.85,83.03
5627.00,-3.54,20.19,71.87,-41.20,1931.26,83.02
5628.00,-3.70,20.03,71.86,-41.30,1931.68,83.01
5629.00,-3.47,20.45,71.86,-41.40,1932.09,83.00
5630.00,-3.53,20.29,71.85,-41.50,1932.51,82.99
5631.00,-3.31,20.18,71.85,-41.60,1932.92,82.98
5632.00,-3.38,20.27,71.84,-41.70,1933.34,82.97
5633.00,-3.64,20.01,71.84,-41.80,1933.76,82.96
5634.00,-3.66,20.47,71.83,-41.90,1934.18,82.95
5635.00,-3.20,20.06,71.83,-42.00,1934.60,82.94
5636.00,-3.26,20.47,71.82,-42.10,1935.02,82.93
5637.00,-3.57,20.08,71.82,-42.20,1935.44,82.92
5638.00,-3.45,20.10,71.81,-42.30,1935.86,82.92
5639.00,-3.43,20.44,71.81,-42.40,1936.29,82.91
5640.00,-3.28,20.44,71.80,-42.50,1936.71,82.90
5641.00,-3.54,20.26,71.80,-42.60,1937.14,82.89
5642.00,-3.45,20.16,71.79,-42.70,1937.56,82.88
5643.00,-3.32,20.28,71.79,-42.80,1937.99,82.87
5644.00,-3.38,20.48,71.78,-42.90,1938.42,82.86
5645.00,-3.14,20.29,71.78,-43.00,1938.85,82.85
5646.00,-3.37,20.21,71.77,-43.10,1939.28,82.85
5647.00,-3.50,20.13,71.77,-43.20,1939.71,82.84
5648.00,-3.07,20.44,71.76,-43.30,1940.15,82.83
5649.00,-3.21,20.45,71.76,-43.40,1940.58,82.82
5650.00,-3.43,20.39,71.75,-43.50,1941.02,82.81
5651.00,-3.23,20.35,71.75,-43.60,1941.45,82.81
5652.00,-3.37,20.12,71.74,-43.70,1941.89,82.80
5653.00,-3.05,20.23,71.74,-43.80,1942.33,82.79
5654.00,-3.11,20.45,71.73,-43.90,1942.77,82.78
5655.00,-3.01,20.25,71.73,-44.00,1943.21,82.77
5656.00,-3.09,20.10,71.72,-44.10,1943.65,82.76
5657.00,-3.22,20.01,71.72,-44.20,1944.09,82.76
5658.00,-3.26,20.33,71.71,-44.30,1944.53,82.75
5659.00,-2.93,20.33,71.71,-44.40,1944.98,82.74
5660.00,-3.04,20.17,71.70,-44.50,1945.42,82.73
5661.00,-3.00,20.21,71.70,-44.60,1945.87,82.73
5662.00,-3.15,20.36,71.69,-44.70,1946.31,82.72
5663.00,-3.06,20.02,71.69,-44.80,1946.76,82.71
5664.00,-2.97,20.33,71.68,-44.90,1947.21,82.70
5665.00,-3.22,20.31,71.68,-45.00,1947.66,82.70
5666.00,-3.12,20.03,71.67,-45.10,1948.11,82.69
5667.00,-3.12,20.04,71.67,-45.20,1948.56,82.68
5668.00,-2.95,20.29,71.66,-45.30,1949.02,82.67
5669.00,-2.87,20.35,71.66,-45.40,1949.47,82.67
5670.00,-3.02,20.26,71.65,-45.50,1949.93,82.66
5671.00,-2.97,20.50,71.65,-45.60,1950.38,82.65
5672.00,-2.98,20.26,71.64,-45.70,1950.84,82.64
5673.00,-2.97,20.15,71.64,-45.80,1951.30,82.64
5674.00,-2.89,20.29,71.63,-45.90,1951.76,82.63
5675.00,-2.83,20.11,71.63,-46.00,1952.22,82.62
5676.00,-3.08,20.43,71.62,-46.10,1952.68,82.62
5677.00,-2.86,20.19,71.62,-46.20,1953.14,82.61
5678.00,-2.80,20.38,71.61,-46.30,1953.60,82.60
5679.00,-3.01,20.15,71.61,-46.40,1954.07,82.60
5680.00,-3.11,20.31,71.60,-46.50,1954.53,82.59
5681.00,-2.81,20.45,71.60,-46.60,1955.00,82.58
5682.00,-2.82,20.08,71.59,-46.70,1955.46,82.58
5683.00,-2.86,20.33,71.59,-46.80,1955.93,82.57
5684.00,-2.68,20.19,71.58,-46.90,1956.40,82.56
5685.00,-2.65,20.21,71.58,-47.00,1956.87,82.56
5686.00,-3.12,20.44,71.57,-47.10,1957.34,82.55
5687.00,-2.64,20.13,71.57,-47.20,1957.81,82.54
5688.00,-3.06,20.18,71.56,-47.30,1958.29,82.54
5689.00,-2.88,20.30,71.56,-47.40,1958.76,82.53
5690.00,-3.06,20.07,71.55,-47.50,1959.24,82.52
5691.00,-3.07,20.38,71.55,-47.60,1959.71,82.52
5692.00,-2.82,20.25,71.54,-47.70,1960.19,82.51
5693.00,-2.82,20.28,71.54,-47.80,1960.67,82.51
5694.00,-2.63,20.37,71.53,-47.90,1961.15,82.50
5695.00,-2.88,20.27,71.53,-48.00,1961.63,82.49
5696.00,-2.95,20.47,71.52,-48.10,1962.11,82.49
5697.00,-2.74,20.25,71.52,-48.20,1962.59,82.48
5698.00,-2.80,20.08,71.51,-48.30,1963.07,82.48
5699.00,-2.96,20.01,71.51,-48.40,1963.56,82.47
5700.00,-2.64,20.28,71.50,-48.50,1964.04,82.46
5701.00,-2.82,20.28,71.50,-48.60,1964.53,82.46
5702.00,-2.81,20.01,71.49,-48.70,1965.01,82.45
5703.00,-2.78,20.46,71.49,-48.80,1965.50,82.45
5704.00,-2.81,20.41,71.48,-48.90,1965.99,82.44
5705.00,-2.70,20.15,71.48,-49.00,1966.48,82.44
5706.00,-2.53,20.45,71.47,-49.10,1966.97,82.43
5707.00,-2.52,20.15,71.47,-49.20,1967.46,82.43
5708.00,-2.48,20.27,71.46,-49.30,1967.96,82.42
5709.00,-2.43,20.49,71.46,-49.40,1968.45,82.41
5710.00,-2.53,20.11,71.45,-49.50,1968.95,82.41
5711.00,-2.77,20.14,71.45,-49.60,1969.44,82.40
5712.00,-2.79,20.44,71.44,-49.70,1969.94,82.40
5713.00,-2.45,20.49,71.44,-49.80,1970.44,82.39
5714.00,-2.37,20.25,71.43,-49.90,1970.94,82.39
5715.00,-2.71,20.50,71.43,-50.00,1971.44,82.38
5716.00,-2.47,20.07,71.42,-50.10,1971.94,82.38
5717.00,-2.46,20.18,71.42,-50.20,1972.44,82.37
5718.00,-2.35,20.38,71.41,-50.30,1972.94,82.37
5719.00,-2.45,20.37,71.41,-50.40,1973.45,82.36
5720.00,-2.51,20.05,71.40,-50.50,1973.95,82.36
5721.00,-2.78,20.48,71.40,-50.60,1974.46,82.36
5722.00,-2.41,20.11,71.39,-50.70,1974.96,82.35
5723.00,-2.65,20.26,71.39,-50.80,1975.47,82.35
5724.00,-2.40,20.17,71.38,-50.90,1975.98,82.34
5725.00,-2.62,20.18,71.38,-51.00,1976.49,82.34
5726.00,-2.50,20.43,71.37,-51.10,1977.00,82.33
5727.00,-2.57,20.18,71.37,-51.20,1977.51,82.33
5728.00,-2.38,20.40,71.36,-51.30,1978.03,82.32
5729.00,-2.40,20.40,71.36,-51.40,1978.54,82.32
5730.00,-2.23,20.01,71.35,-51.50,1979.06,82.32
5731.00,-2.21,20.04,71.35,-51.60,1979.57,82.31
5732.00,-2.31,20.12,71.34,-51.70,1980.09,82.31
5733.00,-2.67,20.47,71.34,-51.80,1980.61,82.30
5734.00,-2.23,20.42,71.33,-51.90,1981.13,82.30
5735.00,-2.47,20.15,71.33,-52.00,1981.65,82.29
5736.00,-2.14,20.32,71.32,-52.10,1982.17,82.29
5737.00,-2.49,20.42,71.32,-52.20,1982.69,82.29
5738.00,-2.45,20.07,71.31,-52.30,1983.21,82.28
5739.00,-2.41,20.27,71.31,-52.40,1983.74,82.28
5740.00,-2.31,20.07,71.30,-52.50,1984.26,82.28
5741.00,-2.52,20.49,71.30,-52.60,1984.79,82.27
5742.00,-2.32,20.48,71.29,-52.70,1985.31,82.27
5743.00,-2.08,20.21,71.29,-52.80,1985.84,82.26
5744.00,-2.32,20.47,71.28,-52.90,1986.37,82.26
5745.00,-2.32,20.28,71.28,-53.00,1986.90,82.26
5746.00,-2.51,20.22,71.27,-53.10,1987.43,82.25
5747.00,-2.25,20.43,71.27,-53.20,1987.96,82.25
5748.00,-2.51,20.47,71.26,-53.30,1988.50,82.25
5749.00,-2.20,20.12,71.26,-53.40,1989.03,82.24
5750.00,-2.35,20.01,71.25,-53.50,1989.57,82.24
5751.00,-2.20,20.39,71.25,-53.60,1990.10,82.24
5752.00,-2.18,20.05,71.24,-53.70,1990.64,82.23
5753.00,-2.25,20.21,71.24,-53.80,1991.18,82.23
5754.00,-2.14,20.25,71.23,-53.90,1991.72,82.23
5755.00,-2.32,20.35,71.23,-54.00,1992.26,82.23
5756.00,-2.40,20.18,71.22,-54.10,1992.80,82.22
5757.00,-2.26,20.41,71.22,-54.20,1993.34,82.22
5758.00,-2.36,20.42,71.21,-54.30,1993.88,82.22
5759.00,-2.32,20.37,71.21,-54.40,1994.43,82.21
5760.00,-1.91,20.04,71.20,-54.50,1994.97,82.21
5761.00,-2.27,20.29,71.20,-54.60,1995.52,82.21
5762.00,-1.95,20.06,71.19,-54.70,1996.06,82.21
5763.00,-2.03,20.19,71.19,-54.80,1996.61,82.20
5764.00,-1.92,20.01,71.18,-54.90,1997.16,82.20
5765.00,-2.04,20.22,71.18,-55.00,1997.71,82.20
5766.00,-2.27,20.22,71.17,-55.10,1998.26,82.20
5767.00,-2.31,20.34,71.17,-55.20,1998.81,82.19
5768.00,-2.17,20.22,71.16,-55.30,1999.37,82.19
5769.00,-2.01,20.50,71.16,-55.40,1999.92,82.19
5770.00,-2.15,20.27,71.15,-55.50,2000.48,82.19
5771.00,-2.01,20.00,71.15,-55.60,2001.03,82.18
5772.00,-2.07,20.31,71.14,-55.70,2001.59,82.18
5773.00,-2.08,20.19,71.14,-55.80,2002.15,82.18
5774.00,-1.90,20.26,71.13,-55.90,2002.71,82.18
5775.00,-1.81,20.26,71.13,-56.00,2003.27,82.18
5776.00,-1.86,20.18,71.12,-56.10,2003.83,82.17
5777.00,-1.85,20.20,71.12,-56.20,2004.39,82.17
5778.00,-2.01,20.21,71.11,-56.30,2004.95,82.17
5779.00,-2.16,20.15,71.11,-56.40,2005.52,82.17
5780.00,-1.88,20.39,71.10,-56.50,2006.08,82.17
5781.00,-1.96,20.17,71.10,-56.60,2006.65,82.16
5782.00,-2.11,20.41,71.09,-56.70,2007.21,82.16
5783.00,-1.87,20.11,71.09,-56.80,2007.78,82.16
5784.00,-2.12,20.01,71.08,-56.90,2008.35,82.16
5785.00,-2.08,20.13,71.08,-57.00,2008.92,82.16
5786.00,-2.02,20.32,71.07,-57.10,2009.49,82.16
5787.00,-2.13,20.42,71.07,-57.20,2010.06,82.16
5788.00,-2.01,20.27,71.06,-57.30,2010.64,82.15
5789.00,-1.68,20.26,71.06,-57.40,2011.21,82.15
5790.00,-1.97,20.49,71.05,-57.50,2011.79,82.15
5791.00,-1.88,20.11,71.05,-57.60,2012.36,82.15
5792.00,-1.89,20.05,71.04,-57.70,2012.94,82.15
5793.00,-1.77,20.36,71.04,-57.80,2013.52,82.15
5794.00,-1.56,20.04,71.03,-57.90,2014.10,82.15
5795.00,-2.02,20.24,71.03,-58.00,2014.68,82.15
5796.00,-1.98,20.39,71.02,-58.10,2015.26,82.15
5797.00,-1.76,20.11,71.02,-58.20,2015.84,82.14
5798.00,-1.57,20.44,71.01,-58.30,2016.42,82.14
5799.00,-1.77,20.19,71.01,-58.40,2017.01,82.14
5800.00,-1.75,20.19,71.00,-58.50,2017.59,82.14
5801.00,-1.71,20.24,71.00,-58.60,2018.18,82.14
5802.00,-1.72,20.16,70.99,-58.70,2018.76,82.14
5803.00,-1.70,20.27,70.99,-58.80,2019.35,82.14
5804.00,-1.87,20.23,70.98,-58.90,2019.94,82.14
5805.00,-1.48,20.03,70.98,-59.00,2020.53,82.14
5806.00,-1.50,20.44,70.97,-59.10,2021.12,82.14
5807.00,-1.84,20.06,70.97,-59.20,2021.71,82.14
5808.00,-1.79,20.06,70.96,-59.30,2022.31,82.14
5809.00,-1.55,20.46,70.96,-59.40,2022.90,82.14
5810.00,-1.55,20.45,70.95,-59.50,2023.50,82.14
5811.00,-1.88,20.34,70.95,-59.60,2024.09,82.14
5812.00,-1.70,20.49,70.94,-59.70,2024.69,82.14
5813.00,-1.70,20.47,70.94,-59.80,2025.29,82.14
5814.00,-1.83,20.11,70.93,-59.90,2025.89,82.14
5815.00,-1.73,20.46,70.93,-60.00,2026.49,82.14
5816.00,-1.37,20.26,70.92,-60.10,2027.09,82.14
5817.00,-1.66,20.37,70.92,-60.20,2027.69,82.14
5818.00,-1.43,20.48,70.91,-60.30,2028.29,82.14
5819.00,-1.59,20.34,70.91,-60.40,2028.90,82.14
5820.00,-1.35,20.01,70.90,-60.50,2029.50,82.14
5821.00,-1.55,20.40,70.90,-60.60,2030.11,82.14
5822.00,-1.32,20.17,70.89,-60.70,2030.71,82.14
5823.00,-1.32,20.42,70.89,-60.80,2031.32,82.14
5824.00,-1.58,20.21,70.88,-60.90,2031.93,82.14
5825.00,-1.38,20.20,70.88,-61.00,2032.54,82.14
5826.00,-1.73,20.17,70.87,-61.10,2033.15,82.14
5827.00,-1.72,20.24,70.87,-61.20,2033.76,82.14
5828.00,-1.70,20.29,70.86,-61.30,2034.38,82.14
5829.00,-1.55,20.31,70.86,-61.40,2034.99,82.14
5830.00,-1.22,20.10,70.85,-61.50,2035.61,82.14
5831.00,-1.32,20.11,70.85,-61.60,2036.22,82.14
5832.00,-1.42,20.39,70.84,-61.70,2036.84,82.14
5833.00,-1.35,20.24,70.84,-61.80,2037.46,82.15
5834.00,-1.38,20.08,70.83,-61.90,2038.08,82.15
5835.00,-1.41,20.48,70.83,-62.00,2038.70,82.15
5836.00,-1.34,20.43,70.82,-62.10,2039.32,82.15
5837.00,-1.21,20.03,70.82,-62.20,2039.94,82.15
5838.00,-1.24,20.28,70.81,-62.30,2040.56,82.15
5839.00,-1.49,20.07,70.81,-62.40,2041.19,82.15
5840.00,-1.55,20.02,70.80,-62.50,2041.81,82.15
5841.00,-1.58,20.27,70.80,-62.60,2042.44,82.15
5842.00,-1.30,20.18,70.79,-62.70,2043.06,82.16
5843.00,-1.44,20.12,70.79,-62.80,2043.69,82.16
5844.00,-1.48,20.42,70.78,-62.90,2044.32,82.16
5845.00,-1.46,20.35,70.78,-63.00,2044.95,82.16
5846.00,-1.32,20.31,70.77,-63.10,2045.58,82.16
5847.00,-1.17,20.28,70.77,-63.20,2046.21,82.16
5848.00,-1.42,20.33,70.76,-63.30,2046.85,82.16
5849.00,-1.01,20.48,70.76,-63.40,2047.48,82.17
5850.00,-1.12,20.27,70.75,-63.50,2048.12,82.17
5851.00,-1.43,20.27,70.75,-63.60,2048.75,82.17
5852.00,-1.14,20.17,70.74,-63.70,2049.39,82.17
5853.00,-1.03,20.30,70.74,-63.80,2050.03,82.17
5854.00,-1.26,20.47,70.73,-63.90,2050.67,82.18
5855.00,-1.04,20.01,70.73,-64.00,2051.31,82.18
5856.00,-1.17,20.15,70.72,-64.10,2051.95,82.18
5857.00,-0.99,20.05,70.72,-64.20,2052.59,82.18
5858.00,-1.37,20.20,70.71,-64.30,2053.23,82.18
5859.00,-1.35,20.34,70.71,-64.40,2053.88,82.19
5860.00,-1.07,20.01,70.70,-64.50,2054.52,82.19
5861.00,-1.04,20.42,70.70,-64.60,2055.17,82.19
5862.00,-1.17,20.44,70.69,-64.70,2055.81,82.19
5863.00,-1.29,20.37,70.69,-64.80,2056.46,82.20
5864.00,-1.27,20.30,70.68,-64.90,2057.11,82.20
5865.00,-1.04,20.37,70.68,-65.00,2057.76,82.20
5866.00,-1.23,20.31,70.67,-65.10,2058.41,82.20
5867.00,-1.12,20.08,70.67,-65.20,2059.06,82.21
5868.00,-1.00,20.18,70.66,-65.30,2059.72,82.21
5869.00,-1.21,20.44,70.66,-65.40,2060.37,82.21
5870.00,-0.83,20.27,70.65,-65.50,2061.03,82.21
5871.00,-1.19,20.02,70.65,-65.60,2061.68,82.22
5872.00,-0.97,20.29,70.64,-65.70,2062.34,82.22
5873.00,-0.89,20.16,70.64,-65.80,2063.00,82.22
5874.00,-1.13,20.19,70.63,-65.90,2063.66,82.23
5875.00,-1.15,20.00,70.63,-66.00,2064.32,82.23
5876.00,-1.00,20.50,70.62,-66.10,2064.98,82.23
5877.00,-1.10,20.17,70.62,-66.20,2065.64,82.23
5878.00,-1.09,20.22,70.61,-66.30,2066.30,82.24
5879.00,-0.99,20.24,70.61,-66.40,2066.97,82.24
5880.00,-1.01,20.04,70.60,-66.50,2067.63,82.24
5881.00,-1.08,20.26,70.60,-66.60,2068.30,82.25
5882.00,-1.11,20.00,70.59,-66.70,2068.96,82.25
5883.00,-0.89,20.36,70.59,-66.80,2069.63,82.25
5884.00,-0.72,20.48,70.58,-66.90,2070.30,82.26
5885.00,-1.06,20.36,70.58,-67.00,2070.97,82.26
5886.00,-0.89,20.48,70.57,-67.10,2071.64,82.26
5887.00,-0.91,20.00,70.57,-67.20,2072.31,82.27
5888.00,-0.83,20.45,70.56,-67.30,2072.99,82.27
5889.00,-0.62,20.25,70.56,-67.40,2073.66,82.28
5890.00,-0.94,20.23,70.55,-67.50,2074.34,82.28
5891.00,-0.69,20.13,70.55,-67.60,2075.01,82.28
5892.00,-0.80,20.03,70.54,-67.70,2075.69,82.29
5893.00,-0.74,20.37,70.54,-67.80,2076.37,82.29
5894.00,-0.86,20.42,70.53,-67.90,2077.05,82.29
5895.00,-0.73,20.23,70.53,-68.00,2077.73,82.30
5896.00,-0.81,20.41,70.52,-68.10,2078.41,82.30
5897.00,-0.83,20.50,70.52,-68.20,2079.09,82.31
5898.00,-0.99,20.35,70.51,-68.30,2079.77,82.31
5899.00,-0.83,20.40,70.51,-68.40,2080.46,82.32
5900.00,-0.78,20.27,70.50,-68.50,2081.14,82.32
5901.00,-0.67,20.01,70.50,-68.60,2081.83,82.32
5902.00,-0.92,20.32,70.49,-68.70,2082.51,82.33
5903.00,-0.72,20.41,70.49,-68.80,2083.20,82.33
5904.00,-0.47,20.33,70.48,-68.90,2083.89,82.34
5905.00,-0.52,20.32,70.48,-69.00,2084.58,82.34
5906.00,-0.62,20.11,70.47,-69.10,2085.27,82.35
5907.00,-0.53,20.21,70.47,-69.20,2085.96,82.35
5908.00,-0.89,20.13,70.46,-69.30,2086.66,82.36
5909.00,-0.47,20.15,70.46,-69.40,2087.35,82.36
5910.00,-0.59,20.48,70.45,-69.50,2088.05,82.36
5911.00,-0.81,20.39,70.45,-69.60,2088.74,82.37
5912.00,-0.81,20.06,70.44,-69.70,2089.44,82.37
5913.00,-0.53,20.31,70.44,-69.80,2090.14,82.38
5914.00,-0.54,20.16,70.43,-69.90,2090.84,82.38
5915.00,-0.70,20.45,70.43,-70.00,2091.54,82.39
5916.00,-0.64,20.34,70.42,-70.10,2092.24,82.39
5917.00,-0.74,20.50,70.42,-70.20,2092.94,82.40
5918.00,-0.50,20.34,70.41,-70.30,2093.64,82.40
5919.00,-0.43,20.23,70.41,-70.40,2094.35,82.41
5920.00,-0.66,20.47,70.40,-70.50,2095.05,82.41
5921.00,-0.53,20.23,70.40,-70.60,2095.76,82.42
5922.00,-0.53,20.02,70.39,-70.70,2096.46,82.43
5923.00,-0.46,20.05,70.39,-70.80,2097.17,82.43
5924.00,-0.67,20.24,70.38,-70.90,2097.88,82.44
5925.00,-0.69,20.28,70.38,-71.00,2098.59,82.44
5926.00,-0.57,20.49,70.37,-71.10,2099.30,82.45
5927.00,-0.47,20.48,70.37,-71.20,2100.01,82.45
5928.00,-0.56,20.42,70.36,-71.30,2100.73,82.46
5929.00,-0.46,20.15,70.36,-71.40,2101.44,82.46
5930.00,-0.57,20.09,70.35,-71.50,2102.16,82.47
5931.00,-0.66,20.45,70.35,-71.60,2102.87,82.48
5932.00,-0.28,20.26,70.34,-71.70,2103.59,82.48
5933.00,-0.54,20.04,70.34,-71.80,2104.31,82.49
5934.00,-0.23,20.09,70.33,-71.90,2105.03,82.49
5935.00,-0.61,20.09,70.33,-72.00,2105.75,82.50
5936.00,-0.31,20.15,70.32,-72.10,2106.47,82.51
5937.00,-0.50,20.10,70.32,-72.20,2107.19,82.51
5938.00,-0.21,20.37,70.31,-72.30,2107.91,82.52
5939.00,-0.30,20.03,70.31,-72.40,2108.64,82.52
5940.00,-0.41,20.42,70.30,-72.50,2109.36,82.53
5941.00,-0.37,20.10,70.30,-72.60,2110.09,82.54
5942.00,-0.25,20.20,70.29,-72.70,2110.81,82.54
5943.00,-0.12,20.02,70.29,-72.80,2111.54,82.55
5944.00,-0.41,20.27,70.28,-72.90,2112.27,82.56
5945.00,-0.34,20.32,70.28,-73.00,2113.00,82.56
5946.00,-0.20,20.19,70.27,-73.10,2113.73,82.57
5947.00,-0.10,20.28,70.27,-73.20,2114.46,82.58
5948.00,-0.40,20.16,70.26,-73.30,2115.20,82.58
5949.00,-0.15,20.44,70.26,-73.40,2115.93,82.59
5950.00,-0.34,20.28,70.25,-73.50,2116.67,82.60
5951.00,0.01,20.26,70.25,-73.60,2117.40,82.60
5952.00,-0.15,20.03,70.24,-73.70,2118.14,82.61
5953.00,-0.08,20.24,70.24,-73.80,2118.88,82.62
5954.00,-0.14,20.20,70.23,-73.90,2119.62,82.62
5955.00,-0.34,20.46,70.23,-74.00,2120.36,82.63
5956.00,-0.30,20.09,70.22,-74.10,2121.10,82.64
5957.00,-0.21,20.09,70.22,-74.20,2121.84,82.64
5958.00,-0.26,20.43,70.21,-74.30,2122.58,82.65
5959.00,-0.38,20.17,70.21,-74.40,2123.33,82.66
5960.00,-0.02,20.29,70.20,-74.50,2124.07,82.67
5961.00,0.04,20.48,70.20,-74.60,2124.82,82.67
5962.00,-0.25,20.11,70.19,-74.70,2125.56,82.68
5963.00,-0.09,20.24,70.19,-74.80,2126.31,82.69
5964.00,-0.30,20.42,70.18,-74.90,2127.06,82.70
5965.00,-0.07,20.21,70.18,-75.00,2127.81,82.70
5966.00,-0.21,20.40,70.17,-75.10,2128.56,82.71
5967.00,-0.10,20.39,70.17,-75.20,2129.31,82.72
5968.00,-0.11,20.24,70.16,-75.30,2130.07,82.73
5969.00,-0.19,20.21,70.16,-75.40,2130.82,82.73
5970.00,0.04,20.38,70.15,-75.50,2131.58,82.74
5971.00,-0.17,20.35,70.15,-75.60,2132.33,82.75
5972.00,-0.05,20.14,70.14,-75.70,2133.09,82.76
5973.00,0.06,20.09,70.14,-75.80,2133.85,82.76
5974.00,-0.07,20.25,70.13,-75.90,2134.61,82.77
5975.00,0.14,20.31,70.13,-76.00,2135.37,82.78
5976.00,0.24,20.33,70.12,-76.10,2136.13,82.79
5977.00,-0.21,20.33,70.12,-76.20,2136.89,82.80
5978.00,-0.11,20.20,70.11,-76.30,2137.65,82.81
5979.00,0.25,20.44,70.11,-76.40,2138.42,82.81
5980.00,0.16,20.27,70.10,-76.50,2139.18,82.82
5981.00,-0.18,20.11,70.10,-76.60,2139.95,82.83
5982.00,0.05,20.23,70.09,-76.70,2140.71,82.84
5983.00,0.16,20.47,70.09,-76.80,2141.48,82.85
5984.00,0.22,20.08,70.08,-76.90,2142.25,82.85
5985.00,0.09,20.39,70.08,-77.00,2143.02,82.86
5986.00,0.16,20.11,70.07,-77.10,2143.79,82.87
5987.00,0.15,20.40,70.07,-77.20,2144.56,82.88
5988.00,0.08,20.37,70.06,-77.30,2145.34,82.89
5989.00,0.27,20.13,70.06,-77.40,2146.11,82.90
5990.00,0.26,20.45,70.05,-77.50,2146.89,82.91
5991.00,0.26,20.24,70.05,-77.60,2147.66,82.92
5992.00,0.35,20.48,70.04,-77.70,2148.44,82.92
5993.00,0.21,20.09,70.04,-77.80,2149.22,82.93
5994.00,-0.05,20.27,70.03,-77.90,2150.00,82.94
5995.00,0.06,20.10,70.03,-78.00,2150.78,82.95
5996.00,0.19,20.46,70.02,-78.10,2151.56,82.96
5997.00,0.07,20.22,70.02,-78.20,2152.34,82.97
5998.00,0.29,20.13,70.01,-78.30,2153.12,82.98
5999.00,0.08,20.43,70.01,-78.40,2153.91,82.99
6000.00,0.20,20.45,70.00,-78.50,2154.69,83.00
6001.00,0.40,20.33,70.00,-78.60,2155.48,83.01
6002.00,0.21,20.49,69.99,-78.70,2156.26,83.02
6003.00,0.05,20.23,69.99,-78.80,2157.05,83.03
6004.00,0.44,20.21,69.98,-78.90,2157.84,83.03
6005.00,0.21,20.07,69.98,-79.00,2158.63,83.04
6006.00,0.24,20.46,69.97,-79.10,2159.42,83.05
6007.00,0.41,20.21,69.97,-79.20,2160.21,83.06
6008.00,0.49,20.10,69.96,-79.30,2161.01,83.07
6009.00,0.17,20.42,69.96,-79.40,2161.80,83.08
6010.00,0.14,20.34,69.95,-79.50,2162.60,83.09
6011.00,0.15,20.40,69.95,-79.60,2163.39,83.10
6012.00,0.19,20.09,69.94,-79.70,2164.19,83.11
6013.00,0.24,20.30,69.94,-79.80,2164.99,83.12
6014.00,0.42,20.14,69.93,-79.90,2165.79,83.13
6015.00,0.29,20.22,69.93,-80.00,2166.59,83.14
6016.00,0.49,20.29,69.92,-80.10,2167.39,83.15
6017.00,0.49,20.23,69.92,-80.20,2168.19,83.16
6018.00,0.45,20.24,69.91,-80.30,2168.99,83.17
6019.00,0.24,20.44,69.91,-80.40,2169.80,83.18
6020.00,0.62,20.08,69.90,-80.50,2170.60,83.19
